MARKET_CD,HSN_CD,HSN_NM,TOWN_CD,TOWN_NM,ZIP,STORE_CD,STORE_NM,ADDR,ISOPEN
OK,C,基隆市,,暖暖區,205,0266,基隆八堵店,基隆市暖暖區源遠路6號,Y
OK,F,新北市,,新莊區,242,0269,新莊中平店,新北市新莊區中平路10號,Y
OK,E,高雄市,,鼓山區,804,0270,鼓山西藏店,高雄市鼓山區西藏街300號,Y
OK,F,新北市,,新店區,231,0274,新店三民店,新北市新店區三民路38號,Y
OK,F,新北市,,土城區,236,0275,土城學成店,新北市土城區學成路110號1樓,Y
OK,A,台北市,,北投區,112,0278,北投唭哩岸店,台北市北投區立農街１段277號1樓,Y
OK,H,桃園市,,觀音區,328,0285,觀音中正店,桃園市觀音區中正路143號1+2樓,Y
OK,A,台北市,,萬華區,108,0287,台北銘德店,台北市萬華區萬大路424巷112之4、之5號1樓,Y
OK,F,新北市,,淡水區,251,0288,淡水紅毛城店,新北市淡水區真理街2-1號,Y
OK,C,基隆市,,暖暖區,205,0294,基隆過港店,基隆市暖暖區過港路32號,Y
OK,N,彰化縣,,彰化市,500,0297,彰化大埔店,彰化縣彰化市大埔路619號之1,Y
OK,B,台中市,,太平區,411,0299,太平勤益店,台中市太平區中山路１段324號,Y
OK,E,高雄市,,前金區,801,0300,高雄大同店,高雄市前金區大同一路202號1樓,Y
OK,F,新北市,,鶯歌區,239,0302,鶯歌永和店,新北市鶯歌區永和街126、128號1樓,Y
OK,A,台北市,,文山區,116,0305,台北萬美店,台北市文山區辛亥路４段99號,Y
OK,F,新北市,,鶯歌區,239,0307,鶯歌大湖店,新北市鶯歌區大湖路466號,Y
OK,O,新竹市,,香山區,300,0311,新竹虎林店,新竹市香山區延平路２段171/173號,Y
OK,B,台中市,,東區,401,0314,台中建成店,台中市東區建成路675號1樓,Y
OK,C,基隆市,,安樂區,204,0317,基隆武德店,基隆市安樂區基金一路208巷108號左 3 . 4 棟店舖1樓,Y
OK,B,台中市,,烏日區,414,0320,烏日成功店,台中市烏日區中山路三段500號,Y
OK,B,台中市,,北屯區,406,0324,台中文心店,台中市北屯區文心路４段894.896號1樓,Y
OK,F,新北市,,瑞芳區,224,0325,瑞芳逢甲店,新北市瑞芳區逢甲路198、200號1樓,Y
OK,A,台北市,,北投區,112,0326,北投吉運店,台北市北投區石牌路一段39巷124號1樓,Y
OK,F,新北市,,瑞芳區,224,0328,傑魚坑店,新北市瑞芳區傑魚坑路55號,Y
OK,H,桃園市,,復興區,336,0330,桃園角板山店,桃園市復興區中正路93、95號1樓,Y
OK,N,彰化縣,,彰化市,500,0333,彰化一德店,彰化縣彰化市一德南路257/259號,Y
OK,A,台北市,,南港區,115,0334,南港玉成店,台北市南港區玉成街82號,Y
OK,H,桃園市,,中壢區,320,0336,中壢榮學店,桃園市中壢區榮民南路186號1樓、2樓,Y
OK,H,桃園市,,八德區,334,0338,大湳大安店,桃園市八德區和平路530/532號,Y
OK,B,台中市,,北區,404,0340,台中柳川店,台中市北區五權路329-2號,Y
OK,B,台中市,,潭子區,427,0344,潭子圓通店,台中市潭子區圓通南路258號1.2樓,Y
OK,C,基隆市,,仁愛區,200,0346,基隆銘傳店,基隆市仁愛區劉銘傳路15、17號一樓,Y
OK,H,桃園市,,桃園區,330,0347,桃園民族店,桃園市桃園區民族路204號,Y
OK,C,基隆市,,中山區,203,0350,基隆中和店,基隆市中山區中和路166-6號,Y
OK,F,新北市,,泰山區,243,0352,泰山泰林店,新北市泰山區泰林路２段192號,Y
OK,H,桃園市,,八德區,334,0355,八德瑞豐店,桃園市八德區介壽路二段935號,Y
OK,F,新北市,,汐止區,221,0356,汐止秀峰店,新北市汐止區秀峰路119號,Y
OK,A,台北市,,士林區,111,0357,士林通河店,台北市士林區通河街141巷1號,Y
OK,M,南投縣,,草屯鎮,542,0358,草屯中興店,南投縣草屯鎮中興路210號,Y
