MARKET_CD,HSN_CD,HSN_NM,TOWN_CD,TOWN_NM,ZIP,STORE_CD,STORE_NM,ADDR,ISOPEN
FM,,嘉義縣,,新港鄉,616,12845,新港中洋店,嘉義縣新港鄉三間厝１７９號,Y
FM,,新北市,,板橋區,220,12836,板橋莒安店,新北市板橋區莒光路１３１號,Y
FM,,新北市,,新店區,231,12835,新店龜山店,新北市新店區新烏路三段１４４號１樓,Y
FM,,台中市,,大雅區,428,12870,大雅金學府店,台中市大雅區學府路１７６－３號,Y
FM,,台南市,,鹽水區,737,12972,鹽水朝琴店,台南市鹽水區水秀里朝琴路１４０之２號一樓,Y
FM,,桃園市,,龍潭區,325,12989,龍潭武漢店,桃園市龍潭區中興路３３４號１樓,Y
FM,,桃園市,,中壢區,320,12987,中壢明光店,桃園市中壢區中華路一段５５０號８樓,Y
FM,,澎湖縣,,望安鄉,882,12984,澎湖望安店,澎湖縣望安鄉東安村２－１３號,Y
FM,,台北市,,松山區,105,13024,豐華店,台北市松山區民生東路三段１１３巷６弄１號一樓,Y
FM,,新北市,,三重區,241,13022,三重集美店,新北市三重區集美街１４９號１樓,Y
FM,,雲林縣,,麥寮鄉,638,13030,麥寮新泰順店,雲林縣麥寮鄉中興路７６－３號,Y
FM,,新北市,,新店區,231,13020,新店福民店,新北市新店區中央路１４５號,Y
FM,,台北市,,士林區,111,14987,新蘭雅店,台北市士林區忠誠路二段５２號壹樓及地下室部份,Y
FM,,台北市,,士林區,111,14985,天強店,台北市士林區中山北路六段２３８號壹樓,Y
FM,,基隆市,,安樂區,204,14998,基隆情人湖店,基隆市安樂區基金一路２０８巷２００號Ｂ１,Y
FM,,新北市,,三峽區,237,15009,三峽大同店,新北市三峽區光明路１００之６號,Y
FM,,新北市,,中和區,235,14993,中和勝平店,新北市中和區景平路５１７、５１９號１樓,Y
FM,,新北市,,樹林區,238,15005,樹林學園店,新北市樹林區學成路６０１號１樓,Y
FM,,新北市,,中和區,235,14995,中和和連店,新北市中和區建和里連城路２６５巷１號一樓,Y
FM,,屏東縣,,鹽埔鄉,907,15023,鹽埔豐年店,屏東縣鹽埔鄉光復路８９號,Y
FM,,台南市,,西港區,723,15020,西港慶安店,台南市西港區中山路２６３號,Y
FM,,台南市,,中西區,700,15019,台南忠義店,台南市中西區忠義路一段５６號１樓,Y
FM,,新北市,,三重區,241,15003,三重過圳店,新北市三重區過圳街３號１樓,Y
FM,,新北市,,五股區,248,15001,五股貿商店,新北市五股區自強路１５４號１樓,Y
FM,,新北市,,淡水區,251,14991,淡水沙崙店,新北市淡水區沙崙里沙崙路１４９號,Y
FM,,台中市,,南屯區,408,15016,台中新東二店,台中市南屯區東興路二段３６號１樓,Y
FM,,彰化縣,,大村鄉,515,15015,大村美港店,彰化縣大村鄉美港路５１號,Y
FM,,桃園市,,龍潭區,325,15011,龍潭陸軍店,桃園市龍潭區中正路三林段８１號崑崙樓一樓,Y
FM,,新北市,,樹林區,238,15007,樹林潭興店,新北市樹林區潭興街２２號１樓、地下室,Y
FM,,宜蘭縣,,礁溪鄉,262,15027,宜蘭礁溪店,宜蘭縣礁溪鄉中山路二段１４４號,Y
FM,,宜蘭縣,,冬山鄉,269,15068,冬山群英店,宜蘭縣冬山鄉冬山路三段５９５號,Y
FM,,高雄市,,楠梓區,811,15107,高雄右昌店,高雄市楠梓區右昌街２２１號,Y
FM,,新竹縣,,竹東鎮,310,15099,竹東新中興店,新竹縣竹東鎮中興路二段１６２號,Y
FM,,苗栗縣,,竹南鎮,350,15100,竹南中華店,苗栗縣竹南鎮中華路１８９號１樓、２樓,Y
FM,,桃園市,,八德區,334,15097,八德新興店,桃園市八德區新興路３０１號,Y
FM,,桃園市,,龍潭區,325,15096,龍潭五福店,桃園市龍潭區中正路１８７之９號,Y
FM,,花蓮縣,,新城鄉,971,15087,新城望海店,花蓮縣新城鄉七星街１１０號,Y
FM,,新北市,,新店區,231,15085,新店寶興店,新北市新店區寶橋里寶橋路８０號一樓,Y
FM,,台中市,,大肚區,432,15103,大肚台蔗店,台中市大肚區遊園路二段２號,Y
FM,,新北市,,三重區,241,15089,三重新三信店,新北市三重區五華街２５５號１樓,Y
FM,,台中市,,大里區,412,15105,大里爽文店,台中市大里區爽文路８７０－１號,Y
FM,,新北市,,三重區,241,15088,三重華興店,新北市三重區五華街４５號．４７號１樓,Y
FM,,桃園市,,八德區,334,16169,八德新市店,桃園市八德區興豐路４８５號,Y
FM,,台中市,,西屯區,407,16170,台中金航發店,台中市西屯區逢大路５號,Y
FM,,桃園市,,楊梅區,326,16197,楊梅金山店,桃園市楊梅區新農街６０６號１樓,Y
FM,,高雄市,,鳳山區,830,16211,鳳山興仁店,高雄市鳳山區光華路６７號,Y
FM,,新北市,,永和區,234,16198,永和新樂新店,新北市永和區大新街３號１樓,Y
FM,,新竹縣,,竹北市,302,16209,竹北宏豐店,新竹縣竹北市中正西路９９９號１樓　,Y
FM,,新北市,,樹林區,238,16205,樹林佳瑪店,新北市樹林區博愛街８９號１樓,Y
FM,,苗栗縣,,苗栗市,360,16210,苗栗大利店,苗栗縣苗栗市中正路１１３２號,Y
FM,,台東縣,,台東市,950,16212,台東興昌店,臺東縣臺東市文昌路２號壹樓,Y
FM,,台北市,,萬華區,108,16199,民和店,台北市萬華區民和街９號１樓,Y
FM,,桃園市,,蘆竹區,338,16208,蘆竹中福店,桃園市蘆竹區中山路１２６號,Y
FM,,台北市,,中正區,100,16200,和醫店,台北市中正區延平南路１５９號１樓,Y
FM,,新北市,,中和區,235,16201,中和安樂店,新北市中和區安樂路８１號,Y
FM,,新北市,,三峽區,237,16206,三峽同發店,新北市三峽區大同路３－１號１樓及地下層全部,Y
FM,,台北市,,萬華區,108,16202,桂林店,台北市萬華區桂林路２３號１樓,Y
FM,,新北市,,板橋區,220,16230,板橋新光店,新北市板橋區中山路一段１４１－２號１樓,Y
FM,,高雄市,,左營區,813,16251,高雄果豐店,高雄市左營區果峰街１２巷４２號,Y
FM,,新竹縣,,竹北市,302,16233,竹北新竹愛店,新竹縣竹北市博愛街４２２號一樓,Y
FM,,新竹市,,東區,300,16235,新竹科學店,新竹市東區光復路一段６０３號１樓,Y
FM,,台中市,,東勢區,423,16237,東勢勢林店,台中市東勢區勢林街２３０號,Y
FM,,高雄市,,鳳山區,830,16239,鳳山武營店,高雄市鳳山區凱旋路４３７號１樓,Y
FM,,台中市,,北區,404,16236,台中上發店,台中市北區漢口路三段８８號,Y
FM,,新北市,,新店區,231,16232,新店新民族店,新北市新店區民族路９７號１樓＋地下室,Y
FM,,新北市,,中和區,235,16231,中和福祥店,新北市中和區福祥路３０號１．２樓,Y
FM,,苗栗縣,,銅鑼鄉,366,16238,銅鑼工業店,苗栗縣銅鑼鄉中平村中興路３之１號１樓,Y
FM,,台中市,,北區,404,16252,台中一中讚店,台中市北區一中街２５３號１樓,Y
FM,,彰化縣,,秀水鄉,504,16255,秀水金興店,彰化縣秀水鄉番花路２９７號右１７,Y
FM,,高雄市,,楠梓區,811,16258,高雄土庫店,高雄市楠梓區土庫二路１５２號一樓、二樓,Y
FM,,基隆市,,暖暖區,205,16259,基隆暖港店,基隆市暖暖區過港路２５４號,Y
FM,,台北市,,信義區,110,16260,北醫店,台北市信義區吳興街２６３號,Y
FM,,台北市,,信義區,110,16261,松站店,台北市信義區松隆路３２９巷８號壹樓,Y
FM,,台北市,,松山區,105,16262,中央店,台北市松山區民生東路四段９５號,Y
FM,,台北市,,文山區,116,16263,景興店,台北市文山區興隆路一段２４９號１樓,Y
FM,,台北市,,內湖區,114,16265,三民店,台北市內湖區民權東路六段９０巷１號,Y
FM,,彰化縣,,彰化市,500,16273,彰化線東店,彰化縣彰化市線東路一段５６７號,Y
FM,,台中市,,沙鹿區,433,16270,沙鹿大展店,台中市沙鹿區自強路３３６號１樓,Y
FM,,屏東縣,,枋山鄉,941,16279,枋山觀海店,屏東縣枋山鄉南和路８０號,Y
FM,,高雄市,,三民區,807,16278,高雄安和店,高雄市三民區北平一街１５３號，１５５號，１５７號,Y
FM,,新北市,,中和區,235,16267,中和景平店,新北市中和區景平路４７８號,Y
FM,,桃園市,,平鎮區,324,16281,平鎮振興店,桃園市平鎮區北勢里和平路２１６號,Y
FM,,彰化縣,,員林市,510,16271,員林僑信店,彰化縣員林市中山路二段２８１號１樓及地下室,Y
FM,,嘉義縣,,水上鄉,608,16275,水上柳子林店,嘉義縣水上鄉柳林村１５００號,Y
FM,,新北市,,三重區,241,16269,三重新三陽店,新北市三重區三陽路１３巷２號１樓,Y
FM,,台北市,,中正區,100,16266,鴻啟店,台北市中正區忠孝西路一段１００號,Y
FM,,屏東縣,,屏東市,900,16277,屏東廣興店,屏東縣屏東市廣東路７２２號,Y
FM,,桃園市,,大溪區,335,15071,大溪慈湖店,桃園市大溪區復興路２號１樓,Y
FM,,台北市,,中山區,104,15060,樂群店,台北市中山區樂群二路１８６號,Y
FM,,台北市,,中正區,100,15063,大孝店,台北市中正區愛國東路１１２號１樓．２樓,Y
FM,,高雄市,,左營區,813,15077,高雄華山店,高雄市左營區華夏路１７６１號壹樓,Y
FM,,新竹市,,北區,300,15072,新竹廟口店,新竹市北區中山路９０號,Y
FM,,高雄市,,鳳山區,830,15076,鳳山鳳凌店,高雄市鳳山區興仁里立志街１６６號１樓,Y
FM,,台北市,,士林區,111,15059,大南店,台北市士林區大南路５２號,Y
FM,,嘉義市,,西區,600,15634,嘉義上新店,嘉義市西區上海路３２２號全部,Y
FM,,桃園市,,桃園區,330,15128,桃園中埔店,桃園市桃園區同德十街３５號、３７號１樓,Y
FM,,高雄市,,仁武區,814,15136,仁武鳳仁店,高雄市仁武區鳳仁路４５號,Y
FM,,台北市,,北投區,112,15119,清江店,台北市北投區中央里清江路１號，中央南路一段６３號,Y
FM,,新北市,,新店區,231,15122,新店中華店,新北市新店區中華路５０號,Y
FM,,新北市,,土城區,236,15127,土城海山店,新北市土城區學府路一段２９４號,Y
FM,,新北市,,板橋區,220,15125,板橋中勝店,新北市板橋區林園街２號,Y
FM,,高雄市,,三民區,807,15137,高雄建興店,高雄市三民區建興路２７４號,Y
FM,,新竹市,,北區,300,15130,新竹西大店,新竹市北區西大路４０２．４０４號１樓,Y
FM,,屏東縣,,高樹鄉,906,15196,高樹農會店,屏東縣高樹鄉南興路１４１－５號,Y
FM,,新北市,,板橋區,220,15192,板橋萬板店,新北市板橋區莊敬路２２０巷１號１樓,Y
FM,,新北市,,新店區,231,15188,新店統寶店,新北市新店區寶興路４７號,Y
FM,,新竹縣,,橫山鄉,312,16494,橫山致豐店,新竹縣橫山鄉大肚村１２鄰中豐路二段１１２－２號,Y
FM,,彰化縣,,芬園鄉,502,16782,芬園金馬店,彰化縣芬園鄉信義路５號,Y
FM,,新北市,,新莊區,242,16775,新莊中港店,新北市新莊區中港路１２６號,Y
FM,,新北市,,新莊區,242,16776,新莊頭前店,新北市新莊區昌平里思源路５９５號一樓,Y
FM,,嘉義縣,,民雄鄉,621,16781,民雄神農店,嘉義縣民雄鄉三興村公園路３７０號壹樓,Y
FM,,南投縣,,竹山鎮,557,16785,竹山前山店,南投縣竹山鎮大明路４６１號,Y
FM,,新北市,,三重區,241,16773,三重興富店,新北市三重區光復路一段７０號１樓,Y
FM,,台中市,,北區,404,16779,台中嘉勝店,台中市北區大德街４７號壹樓,Y
FM,,南投縣,,國姓鄉,544,16786,國姓水長流店,南投縣國姓鄉長流村大長路５７７－１７號,Y
FM,,台中市,,太平區,411,16789,太平光興店,台中市太平區光興路１０７２號,Y
FM,,台中市,,烏日區,414,16783,烏日林新店,台中市烏日區健行路１７７號１樓,Y
FM,,雲林縣,,虎尾鎮,632,16780,虎尾平和店,雲林縣虎尾鎮光復路１２６號,Y
FM,,桃園市,,蘆竹區,338,12776,蘆竹南山店,桃園市蘆竹區南山路一段７５號、７７號,Y
FM,,高雄市,,梓官區,826,12779,梓官光明店,高雄市梓官區禮蚵里光明路１２５號１２７號１樓,Y
FM,,台南市,,中西區,700,12778,台南赤崁店,台南市中西區民族路二段２５７號一樓,Y
FM,,台南市,,後壁區,731,12784,新營國道北店,臺南市後壁區竹新里新厝７２號,Y
FM,,台南市,,佳里區,722,12901,佳里延平店,台南市佳里區延平路４６８－２號,Y
FM,,高雄市,,苓雅區,802,12905,高雄四維店,高雄市苓雅區四維四路５號,Y
FM,,南投縣,,草屯鎮,542,13013,草屯太平店,南投縣草屯鎮太平路一段４９８號,Y
FM,,新北市,,新店區,231,13151,新店德正店,新北市新店區德正街２７巷１號,Y
FM,,台中市,,北屯區,406,13212,台中金河店,台中市北屯區河北路二段９８號,Y
FM,,高雄市,,燕巢區,824,12770,燕巢義醫店,高雄市燕巢區義大路１號地下一樓,Y
FM,,台北市,,南港區,115,12943,中視店,台北市南港區興南街３９號１樓,Y
FM,,新北市,,土城區,236,13000,土城順風店,新北市土城區中央路二段１５４號,Y
FM,,新北市,,中和區,235,13001,中和萊陽店,新北市中和區瓦嗂里光華街１號３號一樓,Y
FM,,新北市,,汐止區,221,12998,汐止亞太店,新北市汐止區新台五路一段９６號Ｃ棟,Y
FM,,高雄市,,燕巢區,824,13172,高雄科大店,高雄市燕巢區大學路１號學生活動中心一樓,Y
FM,,高雄市,,三民區,807,13417,高雄鑫讚店,高雄市三民區建國二路２６５之１號,Y
FM,,台北市,,大安區,106,13409,大安店,台北市大安區大安路一段２０號,Y
FM,,新北市,,新莊區,242,13410,新莊萬安店,新北市新莊區萬安街８０號,Y
FM,,新北市,,三重區,241,13411,三重三佾店,新北市三重區中央北路５８號１樓,Y
FM,,宜蘭縣,,羅東鎮,265,13765,羅東復興店,宜蘭縣羅東鎮竹林里復興路二段１０２號１樓,Y
FM,,宜蘭縣,,員山鄉,264,12955,宜蘭內員山店,宜蘭縣員山鄉溫泉路１０號、１０之１號,Y
FM,,新北市,,中和區,235,12957,中和福真店,新北市中和區景平路７０１、７０１之１號２樓,Y
FM,,台北市,,信義區,110,12953,永吉二店,台北市信義區永吉路２２３號,Y
FM,,新北市,,中和區,235,12956,中和莒城店,新北市中和區莒光路１８１號,Y
FM,,新竹市,,北區,300,13053,新竹金竹店,新竹市北區金竹路１１５號１樓,Y
FM,,桃園市,,桃園區,330,13051,桃園元富店,桃園市桃園區大業路一段４６號、４８號１樓,Y
FM,,新竹市,,東區,300,13052,新竹科館店,新竹市東區工業東二路１號１樓,Y
FM,,新竹縣,,竹北市,302,13084,竹北新東元店,新竹縣竹北市縣政二路６７號１樓,Y
FM,,花蓮縣,,玉里鎮,981,13096,玉里玉溪店,花蓮縣玉里鎮中華路１７７號,Y
FM,,彰化縣,,大村鄉,515,13093,大村寶山店,彰化縣大村鄉山腳路９８－２０號,Y
FM,,台北市,,松山區,105,13286,康柏店,台北市松山區健康路２２０號,Y
FM,,台北市,,北投區,112,13283,永興店,台北市北投區中庸里永興路一段１號、３號一樓,Y
FM,,台中市,,太平區,411,13422,太平新凱悅店,台中市太平區中平九街１１７號,Y
FM,,新北市,,板橋區,220,13673,板橋裕盛店,新北市板橋區裕民街９５號,Y
FM,,新北市,,新莊區,242,12848,新莊北醫店,新北市新莊區思源路１２７號,Y
FM,,新北市,,板橋區,220,12976,板橋富陽店,新北市板橋區漢生里復興街１３０號一樓,Y
FM,,桃園市,,中壢區,320,12980,中壢西園店,桃園市中壢區永福里南園二路１２號１４號一樓,Y
FM,,台北市,,中山區,104,13032,新德城店,台北市中山區德惠街１６－７號,Y
FM,,新北市,,泰山區,243,13058,泰山新貴子店,新北市泰山區貴子路３８號１樓,Y
FM,,高雄市,,楠梓區,811,13072,高雄興楠店,高雄市楠梓區興楠路３５４號１樓,Y
FM,,高雄市,,三民區,807,13071,高雄覺禮店,高雄市三民區覺民路３８號,Y
FM,,新北市,,新店區,231,13061,新店富強店,新北市新店區中興路３段１５６號,Y
FM,,新北市,,五股區,248,13066,五股凌雲店,新北市五股區凌雲路一段８１號,Y
FM,,新北市,,五股區,248,13597,五股水碓店,新北市五股區成泰路一段７巷２１號、２３號１樓,Y
FM,,新竹縣,,竹北市,302,13774,竹北宏福店,新竹縣竹北市光明一路２３６號１樓,Y
FM,,苗栗縣,,頭份鎮,351,13792,頭份尚順店,苗栗縣頭份市東民三街１號１樓,Y
FM,,台北市,,松山區,105,13794,京民店,台北市松山區三民路６號＋Ｂ１,Y
FM,,桃園市,,桃園區,330,13799,桃園朝陽店,桃園市桃園區中山東路１７號,Y
FM,,台北市,,中山區,104,13797,新復店,台北市中山區復興北路５１４巷３５號,Y
FM,,台北市,,內湖區,114,13798,護校店,台北市內湖區康寧路三段７５巷１３７號,Y
FM,,高雄市,,大樹區,840,13801,大樹義城店,高雄市大樹區學城路一段１２號（商店街１２，１３號）,Y
FM,,高雄市,,大樹區,840,13802,大樹義邦店,高雄市大樹區三和里學城路１段１２號Ｃ３Ｆ０８,Y
FM,,新竹縣,,竹北市,302,13210,竹北嘉興店,新竹縣竹北市勝利七街二段６６號１樓,Y
FM,,彰化縣,,溪湖鎮,514,13253,溪湖大發店,彰化縣溪湖鎮大發路７３號,Y
FM,,新北市,,新店區,231,13251,新店中欣店,新北市新店區中正路３號,Y
FM,,新北市,,板橋區,220,13294,板橋富安店,新北市板橋區長江路一段１００號１樓,Y
FM,,台北市,,內湖區,114,13284,新德明店,臺北市內湖區環山路一段１１０號,Y
FM,,苗栗縣,,苗栗市,360,13321,苗栗聯大店,苗栗縣苗栗市南勢里聯大二號,Y
FM,,新竹縣,,竹東鎮,310,13330,竹東大林店,新竹縣竹東鎮中豐路三段６號１樓,Y
FM,,嘉義縣,,民雄鄉,621,13855,中正大學店,嘉義縣民雄鄉三興村１６０號,Y
FM,,嘉義縣,,民雄鄉,621,13856,中正新創店,嘉義縣民雄鄉大學路１６８號（共同科教室）,Y
FM,,新北市,,汐止區,221,13935,汐止興中店,新北市汐止區中興路１５８號,Y
FM,,台北市,,大安區,106,13927,延安二店,台北市大安區延吉街１３０號,Y
FM,,台北市,,松山區,105,13938,鑫德店,臺北市松山區八德路二段４００號,Y
FM,,桃園市,,桃園區,330,13929,桃園站前店,桃園市桃園區中正路１３，１５，１７號,Y
FM,,台南市,,安平區,708,13931,台南慶平店,台南市安平區建平里５鄰慶平路８０號１樓,Y
FM,,嘉義縣,,朴子市,613,14063,朴子南通店,嘉義縣朴子市南通路三段７６７號、７６９號１樓,Y
FM,,台中市,,霧峰區,413,14062,霧峰亞洲店,台中市霧峰區柳豐路４６６．４６８號,Y
FM,,桃園市,,龜山區,333,14069,龜山幸美店,桃園市龜山區幸美九街２７號１樓,Y
FM,,新北市,,林口區,244,14068,林口新都店,新北市林口區文化三路一段５５７號．５５９號１樓,Y
FM,,台北市,,大安區,106,14052,新敦民店,臺北市大安區敦化南路一段１６１巷７號,Y
FM,,新竹縣,,竹東鎮,310,14081,竹東工研店,新竹縣竹東鎮中興路四段１９５號５２館１樓,Y
FM,,新北市,,板橋區,220,14085,板橋公園店,新北市板橋區金門街２０６＆２０８號１樓,Y
FM,,新北市,,新店區,231,14071,新店如意店,新北市新店區如意街２９號１樓,Y
FM,,新北市,,新莊區,242,14082,新莊新雙鳳店,新北市新莊區天祥街２號,Y
FM,,屏東縣,,屏東市,900,13463,屏東武成店,屏東縣屏東市武成街８２－５號,Y
FM,,新北市,,中和區,235,13672,中和水源店,新北市中和區保平路３２０號、３２２號,Y
FM,,桃園市,,中壢區,320,13676,中壢農會店,桃園縣中壢市石頭里中山路９７號１樓,Y
FM,,嘉義縣,,民雄鄉,621,13883,民雄正大店,嘉義縣民雄鄉正大路一段９１９號１樓,Y
FM,,台南市,,東區,701,13885,台南新樓店,台南市東區東門路一段５７號１樓,Y
FM,,新竹市,,北區,300,14108,新竹金鵬店,新竹市北區延平路一段３８８號１樓,Y
FM,,台中市,,大里區,412,14110,大里東芳店,台中市大里區東湖里東南路１４２之６號１樓,Y
FM,,台中市,,太平區,411,14109,太平永平店,台中市太平區永平路一段６５號１樓,Y
FM,,宜蘭縣,,羅東鎮,265,14107,羅東新興東店,宜蘭縣羅東鎮純精路一段２３６號一樓,Y
FM,,台南市,,永康區,710,14188,永康大展店,台南市永康區大灣東路３８號,Y
FM,,彰化縣,,福興鄉,506,14187,福興番花店,彰化縣福興鄉番花路一段８５３號,Y
FM,,台北市,,士林區,111,14186,新天和店,台北市士林區忠誠路二段１６８號１樓,Y
FM,,基隆市,,中正區,202,14185,基隆海洋店,基隆市中正區北寧路２號,Y
FM,,新北市,,汐止區,221,14220,汐止新興店,新北市汐止區新興路２１及２３號,Y
FM,,桃園市,,中壢區,320,14221,中壢龍航店,桃園市中壢區龍岡路一段２０４號,Y
FM,,高雄市,,小港區,812,14223,高雄沿海店,高雄市小港區沿海一路３９７之５號,Y
FM,,新北市,,樹林區,238,14329,樹林俊興店,新北市樹林區三俊街１２７號１Ｆ,Y
FM,,桃園市,,蘆竹區,338,14330,蘆竹上興店,桃園市蘆竹區上興路２６７號１樓,Y
FM,,新北市,,土城區,236,12914,土城峰吉店,新北市土城區延吉街１５９號１樓,Y
FM,,新北市,,五股區,248,13386,五股自強店,新北市五股區自強路７４號１樓,Y
FM,,新北市,,板橋區,220,13385,板橋雙十店,新北市板橋區雙十路二段６—８號，６—９號，６—１０,Y
FM,,桃園市,,平鎮區,324,13390,平鎮大仁店,桃園市平鎮區金陵路三段６８號,Y
FM,,新北市,,三重區,241,13389,三重力行店,新北市三重區力行路一段４０號,Y
FM,,新北市,,新莊區,242,13388,新莊自成店,新北市新莊區自信街２號１樓,Y
FM,,南投縣,,埔里鎮,545,13397,埔里鐵山店,南投縣埔里鎮鐵山路９號．９－１號,Y
FM,,新北市,,永和區,234,13435,永和環河店,新北市永和區環河西路二段２１９號，２２１號,Y
FM,,彰化縣,,和美鎮,508,13440,和美金美店,彰化縣和美鎮月眉里和厝路一段臨２１６號,Y
FM,,台中市,,西屯區,407,13443,台中至尊店,台中市西屯區西屯路二段２６８－１２，１３號,Y
FM,,桃園市,,龜山區,333,14193,龜山長明店,桃園市龜山區文化一路２５９號,Y
FM,,新北市,,汐止區,221,14205,汐止站前店,新北市汐止區南昌街１６號,Y
FM,,南投縣,,草屯鎮,542,14199,草屯雙冬店,南投縣草屯鎮中正路４３之４３號,Y
FM,,新北市,,淡水區,251,14190,淡水福春店,新北市淡水區新興里新春街２號一樓,Y
FM,,台北市,,信義區,110,13312,欣松春店,台北市信義區松山路２８１號１樓,Y
FM,,台中市,,龍井區,434,13313,龍井新文勝店,台中市龍井區臺灣大道五段３巷６２弄４９號,Y
FM,,雲林縣,,斗六市,640,13359,斗六雲大店,雲林縣斗六市中山路５７３號,Y
FM,,新北市,,中和區,235,13339,中和安邦店,新北市中和區圓通路１６９號,Y
FM,,台北市,,北投區,112,13332,大同店,台北市北投區大業路４５２巷３１號,Y
FM,,台北市,,文山區,116,13343,木柵路店,台北市文山區木柵路三段１４８號１５０號,Y
FM,,台南市,,安南區,709,13361,台南長安店,台南市安南區長和路二段１２巷２７５號,Y
FM,,桃園市,,八德區,334,13457,八德茄苳店,桃園市八德區茄苳路８４６號１樓,Y
FM,,台中市,,西屯區,407,13475,台中世貿店,台中市西屯區朝富路１８－５號,Y
FM,,台中市,,南屯區,408,12885,台中大鼎店,台中市南屯區大墩南路３３２號、３３６號一樓,Y
FM,,台中市,,烏日區,414,12887,烏日成功店,台中市烏日區中山路三段２４２－１號、２４２－２號,Y
FM,,新北市,,汐止區,221,12879,汐止力行店,新北市汐止區力行街１號,Y
FM,,新北市,,新店區,231,12877,新店大鵬店,新北市新店區中正路６９８號,Y
FM,,新北市,,汐止區,221,12878,汐止桂冠店,新北市汐止區水源路二段３４號,Y
FM,,新北市,,樹林區,238,13700,樹林俊信店,新北市樹林區俊英街１１８號１樓,Y
FM,,桃園市,,八德區,334,13872,八德德富店,桃園市八德區廣福路８０５號,Y
FM,,新北市,,土城區,236,13871,土城新亞店,新北市土城區亞洲路５７號,Y
FM,,雲林縣,,水林鄉,652,13876,雲林水林店,雲林縣水林鄉新興南路４號，６號,Y
FM,,花蓮縣,,瑞穗鄉,978,14073,瑞穗瑞雄店,花蓮縣瑞穗鄉溫泉路三段１７９．１８１號,Y
FM,,桃園市,,八德區,334,14128,八德桃鶯店,桃園市八德區大明里桃鶯路３４號,Y
FM,,苗栗縣,,頭份鎮,351,14130,頭份公園店,苗栗縣頭份市東庄里公園路２號,Y
FM,,桃園市,,桃園區,330,14129,桃園縣政店,桃園市桃園區縣府路８８之１號１樓．２樓,Y
FM,,高雄市,,鼓山區,804,14133,高雄內惟店,高雄市鼓山區九如四路１４６６號,Y
FM,,基隆市,,中正區,202,14328,基隆新祥豐店,基隆市中正區中正路６２３號壹樓,Y
FM,,雲林縣,,北港鎮,651,14333,北港文仁店,雲林縣北港鎮華勝里大同路５５４之１號,Y
FM,,新北市,,板橋區,220,14425,板橋千甲店,新北市板橋區溪北里溪崑二街２６號一樓,Y
FM,,台南市,,麻豆區,721,14433,麻豆新樓店,台南市麻豆區小埤里苓子林２０號,Y
FM,,新北市,,泰山區,243,14432,泰山新泰林店,新北市泰山區泰林路二段１０７號１樓,Y
FM,,台北市,,大安區,106,14448,和茂店,台北市大安區和平東路三段５８號１樓,Y
FM,,彰化縣,,伸港鄉,509,14452,伸港新港店,彰化縣伸港鄉新港路３０８號,Y
FM,,桃園市,,八德區,334,14530,八德櫻花店,桃園市八德區長安街３７５號１樓,Y
FM,,高雄市,,鼓山區,804,14672,高雄美新店,高雄市鼓山區美術南三路２０１號一樓,Y
FM,,台北市,,中山區,104,14662,新松店,台北市中山區松江路３３０巷３３號,Y
FM,,台北市,,內湖區,114,14663,新瑞店,台北市內湖區堤頂大道２段４０７巷２６號一樓,Y
FM,,台中市,,豐原區,420,14096,豐原中興店,台中市豐原區圓環南路７６號,Y
FM,,台南市,,安南區,709,14098,台南台江店,台南市安南區台江大道二段４８１號,Y
FM,,桃園市,,中壢區,320,14093,中壢中北店,桃園市中壢區中北路３１號,Y
FM,,台北市,,松山區,105,14091,新大吉店,台北市松山區吉祥路１９號,Y
FM,,台中市,,西屯區,407,14097,台中豐盛店,台中市西屯區西屯路二段１２６－１３號１２６－１５號,Y
FM,,台南市,,新市區,744,14180,新市華興店,台南市新市區中正路２５２號１樓,Y
FM,,台北市,,文山區,116,14182,萬和店,台北市文山區羅斯福路五段２１８巷３８弄２號１樓,Y
FM,,新北市,,三峽區,237,14195,三峽國寧店,新北市三峽區國學街３１．３３號,Y
FM,,台北市,,大安區,106,14206,通和店,台北市大安區通安街７７號,Y
FM,,苗栗縣,,頭份鎮,351,14196,頭份斗煥店,苗栗縣頭份市大營路１號,Y
FM,,台北市,,文山區,116,14208,師美店,台北市文山區汀州路４段７７號,Y
FM,,屏東縣,,東港鎮,928,14249,東港碼頭店,屏東縣東港鎮朝隆路６號,Y
FM,,新北市,,永和區,234,14237,永和保平店,新北市永和區永貞路３５４號，３５６號,Y
FM,,台中市,,神岡區,429,14245,神岡工業店,台中市神岡區北庄里中山路１１２０之２號１１２０之３,Y
FM,,台中市,,西區,403,14243,台中向上店,台中市西區向上路一段３６號,Y
FM,,台中市,,龍井區,434,14246,龍井龍津店,台中市龍井區中央路二段３３號,Y
FM,,台中市,,南屯區,408,14247,台中傑盛店,台中市南屯區大墩十一街３７０號、３７２號,Y
FM,,台北市,,中正區,100,14322,齊東店,台北市中正區濟南路二段３－７號１樓,Y
FM,,彰化縣,,二林鎮,526,14298,二林原斗店,彰化縣二林鎮斗苑路二段６號,Y
FM,,台北市,,中山區,104,13480,合江店,台北市中山區合江街８７號一樓,Y
FM,,桃園市,,中壢區,320,13495,中壢六合店,桃園市中壢區六和路４８號,Y
FM,,彰化縣,,花潭鄉,503,13498,花壇金花店,彰化縣花壇鄉中正路３５６號壹樓,Y
